image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,brightness_mean,contrast_std,saturation_mean,r_mean,g_mean,b_mean
n02090721_1856,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1856.jpg,n02090721-Irish_wolfhound/n02090721_1856.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,349,279,1.2508960573476702,0.3764469027519226,0.33335259556770325,0.26155582070350647,0.39259305596351624,0.3665176331996918,0.3852015435695648
n02090721_1026,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1026.jpg,n02090721-Irish_wolfhound/n02090721_1026.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.4223342537879944,0.17358513176441193,0.5678405165672302,0.49194151163101196,0.42322665452957153,0.2349560409784317
n02090721_3773,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_3773.jpg,n02090721-Irish_wolfhound/n02090721_3773.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.43021294474601746,0.23521648347377777,0.2312471717596054,0.4351179897785187,0.4258696734905243,0.4393288195133209
n02090721_607,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_607.jpg,n02090721-Irish_wolfhound/n02090721_607.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,421,1.187648456057007,0.5387479066848755,0.17029212415218353,0.42765602469444275,0.473332017660141,0.6089775562286377,0.34882763028144836
n02090721_2836,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2836.jpg,n02090721-Irish_wolfhound/n02090721_2836.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.4122321307659149,0.16119182109832764,0.20542597770690918,0.38963183760643005,0.4115346372127533,0.4741559624671936
n02090721_957,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_957.jpg,n02090721-Irish_wolfhound/n02090721_957.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,333,500,0.666,0.4072690010070801,0.2652187645435333,0.18329592049121857,0.4137375056743622,0.4074762165546417,0.38893038034439087
n02090721_5914,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_5914.jpg,n02090721-Irish_wolfhound/n02090721_5914.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,375,500,0.75,0.3201695680618286,0.21200218796730042,0.28743213415145874,0.3624652028083801,0.31200671195983887,0.25045067071914673
n02090721_2319,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2319.jpg,n02090721-Irish_wolfhound/n02090721_2319.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,325,1.5384615384615385,0.45299777388572693,0.14179576933383942,0.4767170250415802,0.4265267848968506,0.5018230080604553,0.27107563614845276
n02090721_2299,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2299.jpg,n02090721-Irish_wolfhound/n02090721_2299.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,332,500,0.664,0.43795323371887207,0.2273460328578949,0.19702449440956116,0.4740890562534332,0.4249652326107025,0.40994659066200256
n02090721_4200,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_4200.jpg,n02090721-Irish_wolfhound/n02090721_4200.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,332,1.5060240963855422,0.5750893354415894,0.2373335063457489,0.1527250111103058,0.6065764427185059,0.5644665360450745,0.5470638871192932
n02090721_4362,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_4362.jpg,n02090721-Irish_wolfhound/n02090721_4362.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,390,1.2820512820512822,0.5345541834831238,0.15041197836399078,0.0,0.5345541834831238,0.5345541834831238,0.5345541834831238
n02090721_2702,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2702.jpg,n02090721-Irish_wolfhound/n02090721_2702.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,300,278,1.079136690647482,0.5296955704689026,0.17887721955776215,0.23486164212226868,0.5709755420684814,0.5185355544090271,0.4788375794887543
n02090721_654,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_654.jpg,n02090721-Irish_wolfhound/n02090721_654.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.5010542273521423,0.210453063249588,0.3394779562950134,0.4936043322086334,0.5281858444213867,0.38074180483818054
n02090721_3900,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_3900.jpg,n02090721-Irish_wolfhound/n02090721_3900.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.3967800438404083,0.18692156672477722,0.48016124963760376,0.3793928325176239,0.43572941422462463,0.2418806403875351
n02090721_1782,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1782.jpg,n02090721-Irish_wolfhound/n02090721_1782.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.499921590089798,0.26205459237098694,0.3160541355609894,0.49099451303482056,0.5186693072319031,0.4266508221626282
n02090721_768,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_768.jpg,n02090721-Irish_wolfhound/n02090721_768.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.27115845680236816,0.21070285141468048,0.4052087962627411,0.3096500039100647,0.2585161030292511,0.23495052754878998
n02090721_464,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_464.jpg,n02090721-Irish_wolfhound/n02090721_464.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.3249996602535248,0.2249455451965332,0.3379516899585724,0.393528014421463,0.30429384112358093,0.2513996362686157
n02090721_4015,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_4015.jpg,n02090721-Irish_wolfhound/n02090721_4015.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,408,1.2254901960784315,0.5324827432632446,0.3224216401576996,0.13842009007930756,0.5377609729766846,0.5324993133544922,0.5187472701072693
n02090721_537,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_537.jpg,n02090721-Irish_wolfhound/n02090721_537.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.3919650912284851,0.21842814981937408,0.31941327452659607,0.3700312077999115,0.41668516397476196,0.3223065137863159
n02090721_175,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_175.jpg,n02090721-Irish_wolfhound/n02090721_175.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,375,500,0.75,0.4540935754776001,0.2736024260520935,0.3118285834789276,0.45214197039604187,0.46197158098220825,0.4189797043800354
n02090721_4309,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_4309.jpg,n02090721-Irish_wolfhound/n02090721_4309.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.4470885992050171,0.1385723352432251,0.43584948778152466,0.35195308923721313,0.46440520882606506,0.6082658171653748
n02090721_2366,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_2366.jpg,n02090721-Irish_wolfhound/n02090721_2366.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,402,1.243781094527363,0.3198382556438446,0.10310867428779602,0.4795289635658264,0.37958985567092896,0.31199923157691956,0.20343174040317535
n02090721_4304,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_4304.jpg,n02090721-Irish_wolfhound/n02090721_4304.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.6464211940765381,0.2605017125606537,0.5515490174293518,0.753339946269989,0.6464784145355225,0.3648708760738373
n02090721_209,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_209.jpg,n02090721-Irish_wolfhound/n02090721_209.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.526767373085022,0.24659687280654907,0.2580370306968689,0.47720471024513245,0.5617578029632568,0.47674545645713806
n02090721_1268,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1268.jpg,n02090721-Irish_wolfhound/n02090721_1268.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,333,1.5015015015015014,0.3771882653236389,0.25037825107574463,0.25375139713287354,0.3778626024723053,0.3827008605003357,0.3471517562866211
n02090721_550,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_550.jpg,n02090721-Irish_wolfhound/n02090721_550.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.4877636134624481,0.19697381556034088,0.5421985983848572,0.4659951627254486,0.5426495671272278,0.262282133102417
n02090721_1653,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1653.jpg,n02090721-Irish_wolfhound/n02090721_1653.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,250,215,1.1627906976744187,0.5004668831825256,0.1110667809844017,0.43662768602371216,0.4761447012424469,0.547745406627655,0.32086238265037537
n02090721_6715,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_6715.jpg,n02090721-Irish_wolfhound/n02090721_6715.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,375,1.3333333333333333,0.45599958300590515,0.20409917831420898,0.1951458901166916,0.46265149116516113,0.4516785740852356,0.4606192409992218
n02091032_722,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_722.jpg,n02091032-Italian_greyhound/n02091032_722.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.5258475542068481,0.1952904760837555,0.4697462022304535,0.5107240080833435,0.5742635130882263,0.31628021597862244
n02091032_4971,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_4971.jpg,n02091032-Italian_greyhound/n02091032_4971.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,334,1.4970059880239521,0.3772425949573517,0.20846468210220337,0.22142472863197327,0.39906129240989685,0.3651321530342102,0.3820943236351013
n02091032_10644,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_10644.jpg,n02091032-Italian_greyhound/n02091032_10644.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.40468379855155945,0.16878670454025269,0.34786608815193176,0.40673863887786865,0.403032124042511,0.40781712532043457
n02091032_10688,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_10688.jpg,n02091032-Italian_greyhound/n02091032_10688.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.4462054669857025,0.2313171923160553,0.3678246736526489,0.40566274523735046,0.49019941687583923,0.3261796534061432
n02091032_11088,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_11088.jpg,n02091032-Italian_greyhound/n02091032_11088.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,233,350,0.6657142857142857,0.7275964021682739,0.18878991901874542,0.041124969720840454,0.7263749837875366,0.7237552404403687,0.7509121298789978
n02091032_636,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_636.jpg,n02091032-Italian_greyhound/n02091032_636.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,334,1.4970059880239521,0.42967575788497925,0.2458004355430603,0.6208280324935913,0.44467076659202576,0.4464413821697235,0.30396419763565063
n02091032_8150,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_8150.jpg,n02091032-Italian_greyhound/n02091032_8150.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.5465453863143921,0.1642717868089676,0.21190673112869263,0.553973913192749,0.5528262257575989,0.4944409132003784
n02091032_1396,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1396.jpg,n02091032-Italian_greyhound/n02091032_1396.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.45917999744415283,0.15271344780921936,0.2255033701658249,0.4212297201156616,0.48412251472473145,0.43032240867614746
n02091032_990,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_990.jpg,n02091032-Italian_greyhound/n02091032_990.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.5307528376579285,0.25381094217300415,0.2975679934024811,0.6035652160644531,0.5004448890686035,0.49571892619132996
n02091032_12013,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_12013.jpg,n02091032-Italian_greyhound/n02091032_12013.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,333,1.5015015015015014,0.42856061458587646,0.2108481228351593,0.5063020586967468,0.40404587984085083,0.47062501311302185,0.27624186873435974
n02091032_8428,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_8428.jpg,n02091032-Italian_greyhound/n02091032_8428.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.23893891274929047,0.17324599623680115,0.4361806809902191,0.24732691049575806,0.23506022989749908,0.23702853918075562
n02091032_10449,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_10449.jpg,n02091032-Italian_greyhound/n02091032_10449.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,424,500,0.848,0.41684240102767944,0.29141291975975037,0.2984551191329956,0.4617927372455597,0.40805143117904663,0.34361401200294495
n02091032_8298,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_8298.jpg,n02091032-Italian_greyhound/n02091032_8298.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,333,1.5015015015015014,0.40516403317451477,0.25206977128982544,0.2558495104312897,0.37938058376312256,0.41864535212516785,0.40335726737976074
n02091032_658,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_658.jpg,n02091032-Italian_greyhound/n02091032_658.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,374,316,1.1835443037974684,0.3468271791934967,0.22061613202095032,0.4640614092350006,0.44534093141555786,0.3107132613658905,0.2743368148803711
n02091032_10352,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_10352.jpg,n02091032-Italian_greyhound/n02091032_10352.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,333,500,0.666,0.4502004384994507,0.1817149519920349,0.3211550712585449,0.39305248856544495,0.4925953447818756,0.38202252984046936
n02091032_774,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_774.jpg,n02091032-Italian_greyhound/n02091032_774.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,471,1.0615711252653928,0.5086969137191772,0.2312013953924179,0.3184455335140228,0.5569271445274353,0.5026191473007202,0.4133175313472748
n02091032_1518,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1518.jpg,n02091032-Italian_greyhound/n02091032_1518.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.41703617572784424,0.2415308803319931,0.2576920986175537,0.45841068029403687,0.40158984065055847,0.3881794214248657
n02091032_1441,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1441.jpg,n02091032-Italian_greyhound/n02091032_1441.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,472,1.0593220338983051,0.21425890922546387,0.23905353248119354,0.535044252872467,0.2557958960533142,0.21362142264842987,0.10843753069639206
n02091032_5431,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_5431.jpg,n02091032-Italian_greyhound/n02091032_5431.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.34822288155555725,0.21981672942638397,0.3140037953853607,0.39098265767097473,0.3414174020290375,0.2708689868450165
n02091032_570,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_570.jpg,n02091032-Italian_greyhound/n02091032_570.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,333,500,0.666,0.65559983253479,0.2053356170654297,0.1333370953798294,0.6756629347801208,0.6478857398033142,0.6424336433410645
n02091032_10300,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_10300.jpg,n02091032-Italian_greyhound/n02091032_10300.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.4550304710865021,0.24847111105918884,0.27712786197662354,0.445761501789093,0.46231740713119507,0.4412645101547241
n02091032_4659,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_4659.jpg,n02091032-Italian_greyhound/n02091032_4659.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,269,353,0.7620396600566572,0.5436018705368042,0.2300223559141159,0.17378227412700653,0.5856460332870483,0.5326201319694519,0.48870396614074707
n02091032_36,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_36.jpg,n02091032-Italian_greyhound/n02091032_36.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.6218957304954529,0.271683931350708,0.17624659836292267,0.6698892712593079,0.6093519330024719,0.5607062578201294
n02091032_11626,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_11626.jpg,n02091032-Italian_greyhound/n02091032_11626.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,371,434,0.8548387096774194,0.4767071008682251,0.18534868955612183,0.14197209477424622,0.4582023024559021,0.4858401417732239,0.4778277575969696
n02091032_5942,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_5942.jpg,n02091032-Italian_greyhound/n02091032_5942.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.5567820072174072,0.11366930603981018,0.039636433124542236,0.5589749217033386,0.5551994442939758,0.5582242608070374
n02091032_18,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_18.jpg,n02091032-Italian_greyhound/n02091032_18.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,398,500,0.796,0.4395867586135864,0.2504769265651703,0.5283042192459106,0.3833983242511749,0.49858182668685913,0.28342995047569275
n02091032_4004,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_4004.jpg,n02091032-Italian_greyhound/n02091032_4004.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,281,1.7793594306049823,0.34587737917900085,0.16203254461288452,0.4639604687690735,0.431992769241333,0.3226395845413208,0.2395230531692505
n02091032_4458,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_4458.jpg,n02091032-Italian_greyhound/n02091032_4458.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,321,500,0.642,0.37373998761177063,0.24467548727989197,0.5298151969909668,0.44040533900260925,0.3561338484287262,0.2893161475658417
n02091032_372,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_372.jpg,n02091032-Italian_greyhound/n02091032_372.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.6123880743980408,0.23182378709316254,0.26171860098838806,0.6782402396202087,0.5972066521644592,0.5163160562515259
n02091032_7200,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_7200.jpg,n02091032-Italian_greyhound/n02091032_7200.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.5054498910903931,0.2943877875804901,0.12352515757083893,0.5124584436416626,0.5034641027450562,0.4964990019798279
n02091032_1481,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1481.jpg,n02091032-Italian_greyhound/n02091032_1481.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,275,196,1.403061224489796,0.46467605233192444,0.2044009119272232,0.25413942337036133,0.46476706862449646,0.4693513810634613,0.4406636357307434
n02091032_490,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_490.jpg,n02091032-Italian_greyhound/n02091032_490.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,330,500,0.66,0.5204697251319885,0.20640507340431213,0.41259559988975525,0.624536395072937,0.4927006661891937,0.38975656032562256
n02091032_3875,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_3875.jpg,n02091032-Italian_greyhound/n02091032_3875.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.4566135108470917,0.24625200033187866,0.367160826921463,0.45214396715164185,0.4826695919036865,0.33414560556411743
n02091032_989,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_989.jpg,n02091032-Italian_greyhound/n02091032_989.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,494,500,0.988,0.31194525957107544,0.12256839871406555,0.14895176887512207,0.31572645902633667,0.3097182810306549,0.31323784589767456
n02091032_1680,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_1680.jpg,n02091032-Italian_greyhound/n02091032_1680.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,332,1.5060240963855422,0.2857394218444824,0.13306376338005066,0.32069191336631775,0.2665267884731293,0.2957192659378052,0.285033643245697
n02091032_870,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_870.jpg,n02091032-Italian_greyhound/n02091032_870.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,318,286,1.1118881118881119,0.5051062107086182,0.1750904768705368,0.4034000635147095,0.5191278457641602,0.5285042524337769,0.3480190932750702
n02091032_6979,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_6979.jpg,n02091032-Italian_greyhound/n02091032_6979.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.655572772026062,0.13306067883968353,0.2615662217140198,0.7356200218200684,0.6361203193664551,0.5454009771347046
n02091032_6223,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_6223.jpg,n02091032-Italian_greyhound/n02091032_6223.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.3723859190940857,0.10407871007919312,0.4932783842086792,0.47460851073265076,0.34467411041259766,0.24672652781009674
n02091032_11812,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_11812.jpg,n02091032-Italian_greyhound/n02091032_11812.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,332,500,0.664,0.22500079870224,0.18613708019256592,0.37439295649528503,0.26449859142303467,0.20293961465358734,0.23500992357730865
n02091032_8855,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_8855.jpg,n02091032-Italian_greyhound/n02091032_8855.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,332,500,0.664,0.4772963225841522,0.16200782358646393,0.30184128880500793,0.5239129066467285,0.4632803499698639,0.42706048488616943
n02091032_20,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_20.jpg,n02091032-Italian_greyhound/n02091032_20.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,333,1.5015015015015014,0.39893144369125366,0.12052205950021744,0.13657453656196594,0.4057072103023529,0.40119579434394836,0.3692854642868042
n02091032_3763,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_3763.jpg,n02091032-Italian_greyhound/n02091032_3763.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,375,500,0.75,0.3202351927757263,0.24031798541545868,0.32346174120903015,0.3368699252605438,0.3083300292491913,0.3379139304161072
n02091032_745,/root/HAT-Deep_Learning/assignments/assignment-1/image/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_745.jpg,n02091032-Italian_greyhound/n02091032_745.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,375,1.3333333333333333,0.5611459016799927,0.15481716394424438,0.1753915697336197,0.6084538698196411,0.5487909317016602,0.4996674954891205
