image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,brightness_mean,contrast_std,saturation_mean,r_mean,g_mean,b_mean
n02094433_8669,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_8669.jpg,n02094433-Yorkshire_terrier/n02094433_8669.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,384,456,0.8421052631578947,0.28436434268951416,0.2820257246494293,0.2570425271987915,0.3073670566082001,0.28754734992980957,0.2075173705816269
n02094433_6258,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_6258.jpg,n02094433-Yorkshire_terrier/n02094433_6258.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,400,500,0.8,0.5333274602890015,0.21910247206687927,0.3191123902797699,0.5921202898025513,0.5149615406990051,0.4737493693828583
n02094433_3043,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3043.jpg,n02094433-Yorkshire_terrier/n02094433_3043.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,334,500,0.668,0.5466137528419495,0.1384996473789215,0.355909526348114,0.5624389052391052,0.5321344137191772,0.5795470476150513
n02094433_785,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_785.jpg,n02094433-Yorkshire_terrier/n02094433_785.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,360,348,1.0344827586206897,0.3890726864337921,0.19458486139774323,0.3921102285385132,0.4157955050468445,0.3769429624080658,0.3803776502609253
n02094433_6672,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_6672.jpg,n02094433-Yorkshire_terrier/n02094433_6672.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.4532126784324646,0.17143262922763824,0.41303640604019165,0.47195112705230713,0.4423961341381073,0.4599013328552246
n02094433_3392,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3392.jpg,n02094433-Yorkshire_terrier/n02094433_3392.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,334,1.4970059880239521,0.3582310080528259,0.23292742669582367,0.3663114607334137,0.4076188802719116,0.34251025319099426,0.31029683351516724
n02094433_2519,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2519.jpg,n02094433-Yorkshire_terrier/n02094433_2519.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,300,300,1.0,0.3478067219257355,0.15258829295635223,0.5077887773513794,0.2831084430217743,0.3444303274154663,0.5373511910438538
n02094433_2127,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2127.jpg,n02094433-Yorkshire_terrier/n02094433_2127.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,334,1.4970059880239521,0.2843737006187439,0.23689216375350952,0.3461780250072479,0.28095942735671997,0.2904447913169861,0.2626236081123352
n02094433_10123,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_10123.jpg,n02094433-Yorkshire_terrier/n02094433_10123.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,333,500,0.666,0.22247053682804108,0.22253857553005219,0.2898274064064026,0.2743472456932068,0.20858103036880493,0.15600478649139404
n02094433_2340,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2340.jpg,n02094433-Yorkshire_terrier/n02094433_2340.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.36605724692344666,0.231633722782135,0.38116249442100525,0.41858676075935364,0.35031840205192566,0.309099942445755
n02094433_5155,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_5155.jpg,n02094433-Yorkshire_terrier/n02094433_5155.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.19227933883666992,0.164280965924263,0.5238141417503357,0.22540169954299927,0.1822967231273651,0.15703603625297546
n02094433_2901,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2901.jpg,n02094433-Yorkshire_terrier/n02094433_2901.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.45469728112220764,0.1776113659143448,0.23764200508594513,0.4874529242515564,0.4478567838668823,0.40331438183784485
n02094433_1824,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1824.jpg,n02094433-Yorkshire_terrier/n02094433_1824.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,478,500,0.956,0.39675232768058777,0.218802809715271,0.4203524887561798,0.46201038360595703,0.38174551725387573,0.30301451683044434
n02094433_2740,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2740.jpg,n02094433-Yorkshire_terrier/n02094433_2740.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.4756791889667511,0.3174358904361725,0.2348746955394745,0.5043475031852722,0.46581771969795227,0.4510136544704437
n02094433_3999,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3999.jpg,n02094433-Yorkshire_terrier/n02094433_3999.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,448,336,1.3333333333333333,0.559321939945221,0.16552522778511047,0.4438585042953491,0.6907598972320557,0.5268265604972839,0.38141971826553345
n02094433_3613,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3613.jpg,n02094433-Yorkshire_terrier/n02094433_3613.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.5025423765182495,0.1286742091178894,0.21298812329769135,0.5478292107582092,0.48947450518608093,0.45105624198913574
n02094433_2537,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2537.jpg,n02094433-Yorkshire_terrier/n02094433_2537.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.5167000889778137,0.16231761872768402,0.39307457208633423,0.5634915232658386,0.516865611076355,0.39266982674598694
n02094433_3704,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3704.jpg,n02094433-Yorkshire_terrier/n02094433_3704.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,446,1.1210762331838564,0.4061598479747772,0.29655569791793823,0.327047199010849,0.45155271887779236,0.39416277408599854,0.3487991392612457
n02094433_2596,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2596.jpg,n02094433-Yorkshire_terrier/n02094433_2596.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,335,500,0.67,0.4419749975204468,0.23386409878730774,0.5588414072990417,0.5503336787223816,0.41944071650505066,0.2735206186771393
n02094433_2401,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2401.jpg,n02094433-Yorkshire_terrier/n02094433_2401.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,283,360,0.7861111111111111,0.3770892024040222,0.33234378695487976,0.3540932536125183,0.39923998713493347,0.37031909823417664,0.3540171682834625
n02094433_745,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_745.jpg,n02094433-Yorkshire_terrier/n02094433_745.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.5182802081108093,0.1813422441482544,0.42240217328071594,0.6847684383392334,0.4387780427932739,0.49094903469085693
n02094433_2053,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2053.jpg,n02094433-Yorkshire_terrier/n02094433_2053.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,350,1.4285714285714286,0.45367130637168884,0.1883419305086136,0.5659364461898804,0.6137659549713135,0.4051572382450104,0.28333717584609985
n02094433_5176,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_5176.jpg,n02094433-Yorkshire_terrier/n02094433_5176.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.41985833644866943,0.22983959317207336,0.4478391110897064,0.5134688019752502,0.39703303575515747,0.2913300096988678
n02094433_2609,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2609.jpg,n02094433-Yorkshire_terrier/n02094433_2609.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.49075445532798767,0.24437196552753448,0.297787070274353,0.5363517999649048,0.4827462434768677,0.4122720956802368
n02094433_1770,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1770.jpg,n02094433-Yorkshire_terrier/n02094433_1770.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,370,500,0.74,0.43656396865844727,0.22010374069213867,0.3211797773838043,0.49737101793289185,0.4222692549228668,0.350668728351593
n02094433_3335,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3335.jpg,n02094433-Yorkshire_terrier/n02094433_3335.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,338,1.4792899408284024,0.5056235194206238,0.30820348858833313,0.1610907018184662,0.5303425192832947,0.500991940498352,0.4629315435886383
n02094433_730,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_730.jpg,n02094433-Yorkshire_terrier/n02094433_730.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.34031572937965393,0.22383034229278564,0.37435755133628845,0.38491958379745483,0.3302663266658783,0.2747061550617218
n02094433_225,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_225.jpg,n02094433-Yorkshire_terrier/n02094433_225.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,397,450,0.8822222222222222,0.48259595036506653,0.13833007216453552,0.46496689319610596,0.4626455008983612,0.4892357289791107,0.5005168914794922
n02094433_2229,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2229.jpg,n02094433-Yorkshire_terrier/n02094433_2229.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.48990046977996826,0.17567992210388184,0.4502473771572113,0.436419278383255,0.5513511896133423,0.31380316615104675
n02094433_967,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_967.jpg,n02094433-Yorkshire_terrier/n02094433_967.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.46590128540992737,0.2390274554491043,0.3117973506450653,0.4311157464981079,0.4962776303291321,0.40089166164398193
n02094433_5868,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_5868.jpg,n02094433-Yorkshire_terrier/n02094433_5868.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,395,1.2658227848101267,0.44102099537849426,0.22367890179157257,0.41176313161849976,0.523667573928833,0.4190855622291565,0.33684635162353516
n02094433_2483,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2483.jpg,n02094433-Yorkshire_terrier/n02094433_2483.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.29889318346977234,0.2401110678911209,0.26645922660827637,0.30534031987190247,0.29876869916915894,0.2810909152030945
n02094433_1219,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1219.jpg,n02094433-Yorkshire_terrier/n02094433_1219.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,471,500,0.942,0.5064991116523743,0.14258934557437897,0.6942309737205505,0.5340190529823303,0.5529922842979431,0.19471700489521027
n02094433_266,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_266.jpg,n02094433-Yorkshire_terrier/n02094433_266.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.3599562644958496,0.24395225942134857,0.49312570691108704,0.44867807626724243,0.3354855477809906,0.2526853680610657
n02094433_4990,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_4990.jpg,n02094433-Yorkshire_terrier/n02094433_4990.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.20493687689304352,0.25309351086616516,0.6012129783630371,0.21727776527404785,0.20877079665660858,0.15271230041980743
n02094433_9618,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_9618.jpg,n02094433-Yorkshire_terrier/n02094433_9618.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.28283125162124634,0.16908179223537445,0.13643717765808105,0.288755863904953,0.28228017687797546,0.26959359645843506
n02094433_3431,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_3431.jpg,n02094433-Yorkshire_terrier/n02094433_3431.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,280,280,1.0,0.4249650239944458,0.3620847761631012,0.4526000916957855,0.40352460741996765,0.4413968324661255,0.3941887617111206
n02094433_2759,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2759.jpg,n02094433-Yorkshire_terrier/n02094433_2759.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,333,500,0.666,0.43332400918006897,0.20042838156223297,0.4148358702659607,0.4972791373729706,0.42282834649086,0.31990349292755127
n02094433_4214,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_4214.jpg,n02094433-Yorkshire_terrier/n02094433_4214.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,463,500,0.926,0.5110222697257996,0.1999981701374054,0.19421601295471191,0.5489663481712341,0.496961385011673,0.48390913009643555
n02094433_1539,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1539.jpg,n02094433-Yorkshire_terrier/n02094433_1539.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,495,500,0.99,0.49541959166526794,0.17288300395011902,0.19272153079509735,0.5320277810096741,0.4873632788658142,0.4406605064868927
n02094433_2903,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2903.jpg,n02094433-Yorkshire_terrier/n02094433_2903.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,434,1.152073732718894,0.4921683967113495,0.10325922071933746,0.14205284416675568,0.5035750865936279,0.49531760811805725,0.4464077949523926
n02094433_2006,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_2006.jpg,n02094433-Yorkshire_terrier/n02094433_2006.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,333,1.5015015015015014,0.4850160479545593,0.18423907458782196,0.25234776735305786,0.5315239429473877,0.47512316703796387,0.4134588837623596
n02094433_6328,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_6328.jpg,n02094433-Yorkshire_terrier/n02094433_6328.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,265,173,1.5317919075144508,0.6401087641716003,0.23651064932346344,0.0902332067489624,0.6564652323722839,0.6323266625404358,0.6372348070144653
n02094433_1177,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1177.jpg,n02094433-Yorkshire_terrier/n02094433_1177.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,302,1.6556291390728477,0.5289363861083984,0.307128369808197,0.3197651207447052,0.5032517313957214,0.5647475123405457,0.41175904870033264
n02094433_5356,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_5356.jpg,n02094433-Yorkshire_terrier/n02094433_5356.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,500,375,1.3333333333333333,0.4265247583389282,0.265543669462204,0.5036760568618774,0.5312156081199646,0.4026362895965576,0.27484065294265747
n02094433_1772,/root/data/stanford_dogs/Images/n02094433-Yorkshire_terrier/n02094433_1772.jpg,n02094433-Yorkshire_terrier/n02094433_1772.jpg,36,Yorkshire terrier,n02094433-Yorkshire_terrier,official_train,385,415,0.927710843373494,0.4396098554134369,0.17495973408222198,0.27363359928131104,0.4876101016998291,0.427451491355896,0.3758147656917572
n02095314_2308,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2308.jpg,n02095314-wire-haired_fox_terrier/n02095314_2308.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,320,278,1.1510791366906474,0.40394893288612366,0.20082500576972961,0.4531592130661011,0.4913158714771271,0.3759041428565979,0.3189108967781067
n02095314_2198,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2198.jpg,n02095314-wire-haired_fox_terrier/n02095314_2198.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,400,255,1.5686274509803921,0.3935760259628296,0.2922070324420929,0.28148773312568665,0.42008933424949646,0.388425350189209,0.35013115406036377
n02095314_1104,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1104.jpg,n02095314-wire-haired_fox_terrier/n02095314_1104.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,333,281,1.1850533807829182,0.3267246186733246,0.2450205534696579,0.411751389503479,0.34941667318344116,0.31861764192581177,0.30843397974967957
n02095314_2059,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2059.jpg,n02095314-wire-haired_fox_terrier/n02095314_2059.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,223,195,1.1435897435897435,0.5476144552230835,0.2506398558616638,0.1896420419216156,0.5708553194999695,0.5464205145835876,0.4925888478755951
n02095314_493,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_493.jpg,n02095314-wire-haired_fox_terrier/n02095314_493.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,380,285,1.3333333333333333,0.3078310489654541,0.1762639880180359,0.4769931137561798,0.40188077092170715,0.2761238217353821,0.22411146759986877
n02095314_1705,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1705.jpg,n02095314-wire-haired_fox_terrier/n02095314_1705.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,150,200,0.75,0.5187248587608337,0.24120113253593445,0.28182825446128845,0.4912145137786865,0.5502351522445679,0.4287837743759155
n02095314_594,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_594.jpg,n02095314-wire-haired_fox_terrier/n02095314_594.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,399,369,1.08130081300813,0.32478299736976624,0.22229915857315063,0.4370426833629608,0.3915436267852783,0.3049042224884033,0.25291499495506287
n02095314_1789,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1789.jpg,n02095314-wire-haired_fox_terrier/n02095314_1789.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,159,1.2578616352201257,0.5720511078834534,0.19625669717788696,0.20332790911197662,0.5765454769134521,0.5845691561698914,0.4964258372783661
n02095314_3316,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3316.jpg,n02095314-wire-haired_fox_terrier/n02095314_3316.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,456,500,0.912,0.48920246958732605,0.2530747354030609,0.2524775266647339,0.46876227855682373,0.5108891129493713,0.43112871050834656
n02095314_1780,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1780.jpg,n02095314-wire-haired_fox_terrier/n02095314_1780.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,177,166,1.0662650602409638,0.4848131835460663,0.18882326781749725,0.4999919831752777,0.47181960940361023,0.5305254459381104,0.28364184498786926
n02095314_691,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_691.jpg,n02095314-wire-haired_fox_terrier/n02095314_691.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,280,263,1.064638783269962,0.45083799958229065,0.19533836841583252,0.39607492089271545,0.4339670240879059,0.4814419746398926,0.3376186788082123
n02095314_3527,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3527.jpg,n02095314-wire-haired_fox_terrier/n02095314_3527.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,133,1.5037593984962405,0.5360759496688843,0.15593655407428741,0.12059798091650009,0.5506598949432373,0.5303402543067932,0.5272382497787476
n02095314_740,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_740.jpg,n02095314-wire-haired_fox_terrier/n02095314_740.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,500,375,1.3333333333333333,0.550604522228241,0.24566935002803802,0.22352784872055054,0.5479444861412048,0.5628079175949097,0.49468308687210083
n02095314_3246,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3246.jpg,n02095314-wire-haired_fox_terrier/n02095314_3246.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,164,1.2195121951219512,0.545584499835968,0.1743910312652588,0.5365001559257507,0.5317382216453552,0.5993964672088623,0.30473792552948
n02095314_2864,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2864.jpg,n02095314-wire-haired_fox_terrier/n02095314_2864.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,170,1.1764705882352942,0.5633264780044556,0.25171753764152527,0.4189211428165436,0.6535414457321167,0.5454330444335938,0.4189777672290802
n02095314_2664,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2664.jpg,n02095314-wire-haired_fox_terrier/n02095314_2664.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,374,212,1.7641509433962264,0.37855803966522217,0.32574263215065,0.4321933090686798,0.4142400622367859,0.36688873171806335,0.3449619710445404
n02095314_398,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_398.jpg,n02095314-wire-haired_fox_terrier/n02095314_398.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,292,202,1.4455445544554455,0.33290335536003113,0.28702327609062195,0.33469587564468384,0.3793262243270874,0.3043408989906311,0.3585183918476105
n02095314_3512,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3512.jpg,n02095314-wire-haired_fox_terrier/n02095314_3512.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,400,311,1.2861736334405145,0.7308804392814636,0.16617950797080994,0.07458628714084625,0.7205105423927307,0.7420480847358704,0.7007308602333069
n02095314_448,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_448.jpg,n02095314-wire-haired_fox_terrier/n02095314_448.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,180,135,1.3333333333333333,0.48043689131736755,0.18638302385807037,0.17302429676055908,0.49383142590522766,0.48320457339286804,0.43086695671081543
n02095314_157,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_157.jpg,n02095314-wire-haired_fox_terrier/n02095314_157.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,400,300,1.3333333333333333,0.4277258515357971,0.1756485253572464,0.367864727973938,0.4193340837955475,0.4471533000469208,0.3495247960090637
n02095314_2564,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2564.jpg,n02095314-wire-haired_fox_terrier/n02095314_2564.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,208,230,0.9043478260869565,0.5499072670936584,0.32925647497177124,0.32674235105514526,0.5778196454048157,0.5545057058334351,0.4533882141113281
n02095314_2683,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2683.jpg,n02095314-wire-haired_fox_terrier/n02095314_2683.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,333,500,0.666,0.37062644958496094,0.24865250289440155,0.1340639591217041,0.3680271804332733,0.3716447651386261,0.37217554450035095
n02095314_2,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2.jpg,n02095314-wire-haired_fox_terrier/n02095314_2.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,500,375,1.3333333333333333,0.4063493311405182,0.22052417695522308,0.1787901669740677,0.43603751063346863,0.3925447165966034,0.3995629549026489
n02095314_1884,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1884.jpg,n02095314-wire-haired_fox_terrier/n02095314_1884.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,212,0.9433962264150944,0.3754066824913025,0.2288842350244522,0.5607129335403442,0.421591579914093,0.3842174708843231,0.20879079401493073
n02095314_1974,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1974.jpg,n02095314-wire-haired_fox_terrier/n02095314_1974.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,375,353,1.0623229461756374,0.3766532838344574,0.281179815530777,0.6490697860717773,0.40588706731796265,0.40112045407295227,0.1742057204246521
n02095314_3091,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3091.jpg,n02095314-wire-haired_fox_terrier/n02095314_3091.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,200,167,1.1976047904191616,0.4364628195762634,0.3084511458873749,0.11843302100896835,0.4345281422138214,0.43678081035614014,0.4396499991416931
n02095314_1660,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_1660.jpg,n02095314-wire-haired_fox_terrier/n02095314_1660.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,333,500,0.666,0.5141575336456299,0.27038875222206116,0.14924098551273346,0.5295621752738953,0.5093888640403748,0.4976109266281128
n02095314_3166,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3166.jpg,n02095314-wire-haired_fox_terrier/n02095314_3166.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,350,297,1.1784511784511784,0.6282449960708618,0.1763998568058014,0.09962799400091171,0.6129117608070374,0.6270923018455505,0.6742399334907532
n02095314_3006,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_3006.jpg,n02095314-wire-haired_fox_terrier/n02095314_3006.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,184,219,0.8401826484018264,0.503527045249939,0.2729538679122925,0.315691739320755,0.5466708540916443,0.4907556176185608,0.4559796452522278
n02095314_613,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_613.jpg,n02095314-wire-haired_fox_terrier/n02095314_613.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,436,368,1.184782608695652,0.5178667902946472,0.18419182300567627,0.2948501408100128,0.4927227199077606,0.5417001843452454,0.46252018213272095
n02095314_2130,/root/data/stanford_dogs/Images/n02095314-wire-haired_fox_terrier/n02095314_2130.jpg,n02095314-wire-haired_fox_terrier/n02095314_2130.jpg,37,wire-haired fox terrier,n02095314-wire-haired_fox_terrier,official_train,350,532,0.6578947368421053,0.34061506390571594,0.15158134698867798,0.24012383818626404,0.3815878927707672,0.32177114486694336,0.32989218831062317
